Time[s], Channel 0
0.61250, 1
0.61251, 0
0.61252, 1
0.61254, 0
0.61255, 1
0.61257, 0
0.61258, 1
0.61259, 0
0.61260, 1
0.61262, 0
0.61263, 1
0.61267, 0
0.61268, 1
0.61270, 0
0.61271, 1
0.61275, 0
0.61276, 1
0.61278, 0
0.61279, 1
0.61280, 0
0.61281, 1
0.61283, 0
0.61284, 1
0.61286, 0
0.61287, 1
0.61288, 0
0.61289, 1
0.61291, 0
0.61292, 1
0.61296, 0
0.61297, 1
0.61299, 0
0.61300, 1
0.61301, 0
0.61302, 1
0.61304, 0
0.61305, 1
0.61307, 0
0.61308, 1
0.61309, 0
0.61310, 1
0.61312, 0
0.61313, 1
0.61315, 0
0.61316, 1
0.61317, 0
0.61318, 1
0.61320, 0
0.61321, 1
0.61325, 0
0.61326, 1
0.61328, 0
0.61329, 1
0.61330, 0
0.61331, 1
0.61333, 0
0.61334, 1
0.61336, 0
0.61337, 1
0.61338, 0
0.61339, 1
0.61341, 0
0.61342, 1
0.61344, 0
0.61345, 1
0.61346, 0
0.61347, 1
0.61349, 0
0.61350, 1
0.61354, 0
0.61355, 1
0.61357, 0
0.61358, 1
0.61362, 0
0.61363, 1
0.61365, 0
0.61366, 1
0.61367, 0
0.61368, 1
0.61370, 0
0.61371, 1
0.61373, 0
0.61374, 1
0.61375, 0
0.61376, 1
0.61378, 0
0.61379, 1
0.61381, 0
0.61382, 1
0.61383, 0
0.61384, 1
0.61386, 0
0.61387, 1
0.61391, 0
0.61392, 1
0.61394, 0
0.61395, 1
0.61396, 0
0.61397, 1
0.61399, 0
0.61400, 1
0.61402, 0
0.61403, 1
0.61404, 0
0.61405, 1
0.61407, 0
0.61408, 1
0.61410, 0
0.61411, 1
0.61412, 0
0.61413, 1
0.61415, 0
0.61416, 1
0.61420, 0
0.61421, 1
0.61423, 0
0.61424, 1
0.61425, 0
0.61426, 1
0.61428, 0
0.61429, 1
0.61431, 0
0.61432, 1
0.61433, 0
0.61434, 1
0.61436, 0
0.61437, 1
0.61439, 0
0.61440, 1
0.61441, 0
0.61442, 1
0.61444, 0
0.61445, 1
0.61449, 0
0.61450, 1
0.61452, 0
0.61453, 1
0.61454, 0
0.61455, 1
0.61457, 0
0.61458, 1
0.61460, 0
0.61461, 1
0.61462, 0
0.61463, 1
0.61465, 0
0.61466, 1
0.61468, 0
0.61469, 1
0.61470, 0
0.61471, 1
0.61473, 0
0.61474, 1
0.61478, 0
0.61479, 1
0.61481, 0
0.61482, 1
0.61483, 0
0.61484, 1
0.61486, 0
0.61487, 1
0.61489, 0
0.61490, 1
0.61491, 0
0.61492, 1
0.61494, 0
0.61495, 1
0.61497, 0
0.61498, 1
0.61499, 0
0.61500, 1
0.61502, 0
0.61503, 1
0.61505, 0
0.61506, 1
0.61507, 0
0.61508, 1
0.61510, 0
0.61511, 1
0.61515, 0
0.61516, 1
0.61518, 0
0.61519, 1
0.61520, 0
0.61521, 1
0.61523, 0
0.61524, 1
0.61526, 0
0.61527, 1
0.61528, 0
0.61529, 1
0.61531, 0
0.61532, 1
0.61534, 0
0.61535, 1
0.61536, 0
0.61537, 1
0.61539, 0
0.61540, 1
0.61544, 0
0.61545, 1
0.61547, 0
0.61548, 1
0.61549, 0
0.61550, 1
0.61552, 0
0.61553, 1
0.61555, 0
0.61556, 1
0.61557, 0
0.61558, 1
0.61560, 0
0.61561, 1
0.61563, 0
0.61564, 1
0.61565, 0
0.61566, 1
0.61568, 0
0.61569, 1
0.61573, 0
0.61574, 1
0.61576, 0
0.61577, 1
0.61581, 0
0.61582, 1
0.61584, 0
0.61585, 1
0.61586, 0
0.61587, 1
0.61589, 0
0.61590, 1
0.61592, 0
0.61593, 1
0.61594, 0
0.61595, 1
0.61597, 0
0.61598, 1
0.61600, 0
0.61601, 1
0.61602, 0
0.61603, 1
0.61605, 0
0.61606, 1
0.61610, 0
0.61611, 1
0.61613, 0
0.61614, 1
0.61615, 0
0.61616, 1
0.61618, 0
0.61619, 1
0.61621, 0
0.61622, 1
0.61623, 0
0.61624, 1
0.61626, 0
0.61627, 1
0.61629, 0
0.61630, 1
0.61631, 0
0.61632, 1
0.61634, 0
0.61635, 1
0.61639, 0
0.61640, 1
0.61642, 0
0.61643, 1
0.61644, 0
0.61645, 1
0.61647, 0
0.61648, 1
0.61650, 0
0.61651, 1
0.61652, 0
0.61653, 1
0.61655, 0
0.61656, 1
0.61658, 0
0.61659, 1
0.61660, 0
0.61661, 1
0.61663, 0
0.61664, 1
0.61668, 0
0.61669, 1
0.61671, 0
0.61672, 1
0.61673, 0
0.61674, 1
0.61676, 0
0.61677, 1
0.61679, 0
0.61680, 1
0.61681, 0
0.61682, 1
0.61684, 0
0.61685, 1
0.61687, 0
0.61688, 1
0.61689, 0
0.61690, 1
0.61692, 0
0.61693, 1
0.61695, 0
0.61696, 1
0.61697, 0
0.61698, 1
0.61700, 0
0.61701, 1
0.61705, 0
0.61706, 1
0.61708, 0
0.61709, 1
0.61710, 0
0.61711, 1
0.61713, 0
0.61714, 1
0.61716, 0
0.61717, 1
0.61718, 0
0.61719, 1
0.61721, 0
0.61722, 1
0.61724, 0
0.61725, 1
0.61726, 0
0.61727, 1
0.61729, 0
0.61730, 1
0.61734, 0
0.61735, 1
0.61737, 0
0.61738, 1
0.61739, 0
0.61740, 1
0.61742, 0
0.61743, 1
0.61745, 0
0.61746, 1
0.61747, 0
0.61748, 1
0.61750, 0
0.61751, 1
0.61753, 0
0.61754, 1
0.61755, 0
0.61756, 1
0.61758, 0
0.61759, 1
0.61763, 0
0.61764, 1
0.61766, 0
0.61767, 1
0.61768, 0
0.61769, 1
0.61771, 0
0.61772, 1
0.61774, 0
0.61775, 1
0.61776, 0
0.62001, 1
0.62003, 0
0.62004, 1
0.62006, 0
0.62007, 1
0.62008, 0
0.62009, 1
0.62011, 0
0.62012, 1
0.62016, 0
0.62017, 1
0.62019, 0
0.62020, 1
0.62021, 0
0.62022, 1
0.62024, 0
0.62025, 1
0.62027, 0
0.62028, 1
0.62029, 0
0.62030, 1
0.62032, 0
0.62033, 1
0.62035, 0
0.62036, 1
0.62037, 0
0.62038, 1
0.62040, 0
0.62041, 1
0.62042, 0
0.62043, 1
0.62045, 0
0.62046, 1
0.62048, 0
0.62049, 1
0.62050, 0
0.62051, 1
0.62053, 0
0.62054, 1
0.62056, 0
0.62057, 1
0.62058, 0
0.70660, 1
0.70661, 0
0.71657, 1
0.71659, 0
0.71660, 1
0.71662, 0
0.71663, 1
0.71667, 0
0.71668, 1
0.71670, 0
0.71671, 1
0.71672, 0
0.71673, 1
0.71675, 0
0.71676, 1
0.71678, 0
0.71679, 1
0.71680, 0
0.71681, 1
0.71683, 0
0.71684, 1
0.71688, 0
0.71689, 1
0.71691, 0
0.71692, 1
0.71693, 0
0.71694, 1
0.71696, 0
0.71697, 1
0.71699, 0
0.71700, 1
0.71701, 0
0.71702, 1
0.71704, 0
0.71705, 1
0.71707, 0
0.71708, 1
0.71709, 0
0.71710, 1
0.71712, 0
0.71713, 1
0.71717, 0
0.71718, 1
0.71720, 0
0.71721, 1
0.71722, 0
0.71723, 1
0.71725, 0
0.71726, 1
0.71728, 0
0.71729, 1
0.71730, 0
0.71731, 1
0.71733, 0
0.71734, 1
0.71736, 0
0.71737, 1
0.71738, 0
0.71739, 1
0.71741, 0
0.71742, 1
0.71743, 0
0.71744, 1
0.71746, 0
0.71747, 1
0.71749, 0
0.71750, 1
0.71751, 0
0.71752, 1
0.71754, 0
0.71755, 1
0.71757, 0
0.71758, 1
0.71759, 0
0.71760, 1
0.71762, 0
0.71763, 1
0.71765, 0
0.71766, 1
0.71767, 0
0.71768, 1
0.71770, 0
0.71771, 1
0.71775, 0
0.71776, 1
0.71778, 0
0.71779, 1
0.71780, 0
0.71781, 1
0.71783, 0
0.71784, 1
0.71786, 0
0.71787, 1
0.71788, 0
0.71789, 1
0.71791, 0
0.71792, 1
0.71794, 0
0.71795, 1
0.71796, 0
0.71797, 1
0.71799, 0
0.71800, 1
0.71804, 0
0.71805, 1
0.71807, 0
0.71808, 1
0.71809, 0
0.71810, 1
0.71812, 0
0.71813, 1
0.71815, 0
0.71816, 1
0.71817, 0
0.71818, 1
0.71820, 0
0.71821, 1
0.71823, 0
0.71824, 1
0.71825, 0
0.71826, 1
0.71828, 0
0.71829, 1
0.71833, 0
0.71834, 1
0.71836, 0
0.71837, 1
0.71838, 0
0.71839, 1
0.71841, 0
0.71842, 1
0.71844, 0
0.71845, 1
0.71846, 0
0.71847, 1
0.71849, 0
0.71850, 1
0.71852, 0
0.71853, 1
0.71854, 0
0.71855, 1
0.71857, 0
0.71858, 1
0.71862, 0
0.71863, 1
0.71865, 0
0.71866, 1
0.71867, 0
0.71868, 1
0.71870, 0
0.71871, 1
0.71873, 0
0.71874, 1
0.71875, 0
0.71876, 1
0.71878, 0
0.71879, 1
0.71881, 0
0.71882, 1
0.71883, 0
0.71884, 1
0.71886, 0
0.71887, 1
0.71891, 0
0.71892, 1
0.71894, 0
0.71895, 1
0.71896, 0
0.71897, 1
0.71899, 0
0.71900, 1
0.71902, 0
0.71903, 1
0.71904, 0
0.71905, 1
0.71907, 0
0.71908, 1
0.71910, 0
0.71911, 1
0.71912, 0
0.71913, 1
0.71915, 0
0.71916, 1
0.71920, 0
0.71921, 1
0.71923, 0
0.71924, 1
0.71925, 0
0.71926, 1
0.71928, 0
0.71929, 1
0.71931, 0
0.71932, 1
0.71933, 0
0.71934, 1
0.71936, 0
0.71937, 1
0.71939, 0
0.71940, 1
0.71941, 0
0.71942, 1
0.71944, 0
0.71945, 1
0.71949, 0
0.71950, 1
0.71952, 0
0.71953, 1
0.71954, 0
0.71955, 1
0.71957, 0
0.71958, 1
0.71960, 0
0.71961, 1
0.71962, 0
0.71963, 1
0.71965, 0
0.71966, 1
0.71968, 0
0.71969, 1
0.71970, 0
0.71971, 1
0.71973, 0
0.71974, 1
0.71978, 0
0.71979, 1
0.71981, 0
0.71982, 1
0.71986, 0
0.71987, 1
0.71989, 0
0.71990, 1
0.71991, 0
0.71992, 1
0.71994, 0
0.71995, 1
0.71997, 0
0.71998, 1
0.71999, 0
0.72000, 1
0.72002, 0
0.72003, 1
0.72007, 0
0.72008, 1
0.72010, 0
0.72011, 1
0.72012, 0
0.72013, 1
0.72015, 0
0.72016, 1
0.72018, 0
0.72019, 1
0.72020, 0
0.72021, 1
0.72023, 0
0.72024, 1
0.72026, 0
0.72027, 1
0.72028, 0
0.72029, 1
0.72031, 0
0.72032, 1
0.72034, 0
0.72035, 1
0.72036, 0
0.72037, 1
0.72039, 0
0.72040, 1
0.72044, 0
0.72045, 1
0.72047, 0
0.72048, 1
0.72049, 0
0.72050, 1
0.72052, 0
0.72053, 1
0.72055, 0
0.72056, 1
0.72057, 0
0.72058, 1
0.72060, 0
0.72061, 1
0.72063, 0
0.72064, 1
0.72065, 0
0.72066, 1
0.72068, 0
0.72069, 1
0.72073, 0
0.72074, 1
0.72076, 0
0.72077, 1
0.72078, 0
0.72079, 1
0.72081, 0
0.72082, 1
0.72084, 0
0.72085, 1
0.72086, 0
0.72087, 1
0.72089, 0
0.72090, 1
0.72092, 0
0.72093, 1
0.72094, 0
0.72095, 1
0.72097, 0
0.72098, 1
0.72102, 0
0.72103, 1
0.72105, 0
0.72106, 1
0.72110, 0
0.72111, 1
0.72113, 0
0.72114, 1
0.72115, 0
0.72116, 1
0.72118, 0
0.72119, 1
0.72121, 0
0.72122, 1
0.72123, 0
0.72124, 1
0.72126, 0
0.72127, 1
0.72131, 0
0.72132, 1
0.72134, 0
0.72135, 1
0.72136, 0
0.72137, 1
0.72139, 0
0.72140, 1
0.72142, 0
0.72143, 1
0.72144, 0
0.72145, 1
0.72147, 0
0.72148, 1
0.72150, 0
0.72151, 1
0.72152, 0
0.72153, 1
0.72155, 0
0.72156, 1
0.72160, 0
0.72161, 1
0.72163, 0
0.72164, 1
0.72165, 0
0.72166, 1
0.72168, 0
0.72169, 1
0.72171, 0
0.72172, 1
0.72173, 0
0.72174, 1
0.72176, 0
0.72177, 1
0.72179, 0
0.72180, 1
0.72181, 0
0.72182, 1
0.72184, 0
0.72185, 1
0.72187, 0
0.72188, 1
0.72189, 0
0.72190, 1
0.72192, 0
0.72193, 1
0.72197, 0
0.72198, 1
0.72200, 0
0.72201, 1
0.72202, 0
0.72203, 1
0.72205, 0
0.72206, 1
0.72208, 0
0.72209, 1
0.72210, 0
0.72211, 1
0.72213, 0
0.72214, 1
0.72216, 0
0.72217, 1
0.72218, 0
0.72219, 1
0.72221, 0
0.72222, 1
0.72226, 0
0.72227, 1
0.72229, 0
0.72230, 1
0.72231, 0
0.72232, 1
0.72234, 0
0.72235, 1
0.72237, 0
0.72238, 1
0.72239, 0
0.72240, 1
0.72242, 0
0.72243, 1
0.72245, 0
0.72246, 1
0.72247, 0
0.72248, 1
0.72250, 0
0.72251, 1
0.72255, 0
0.72256, 1
0.72258, 0
0.72259, 1
0.72260, 0
0.72261, 1
0.72263, 0
0.72264, 1
0.72266, 0
0.72267, 1
0.72268, 0
0.72269, 1
0.72271, 0
0.72272, 1
0.72274, 0
0.72275, 1
0.72276, 0
0.72277, 1
0.72279, 0
0.72280, 1
0.72284, 0
0.72285, 1
0.72287, 0
0.72288, 1
0.72289, 0
0.72290, 1
0.72292, 0
0.72293, 1
0.72295, 0
0.72296, 1
0.72297, 0
0.72298, 1
0.72300, 0
0.72301, 1
0.72303, 0
0.72304, 1
0.72305, 0
0.72306, 1
0.72308, 0
0.72309, 1
0.72313, 0
0.72314, 1
0.72316, 0
0.72317, 1
0.72321, 0
0.72322, 1
0.72324, 0
0.72325, 1
0.72326, 0
0.72327, 1
0.72329, 0
0.72330, 1
0.72332, 0
0.72333, 1
0.72334, 0
0.72335, 1
0.72337, 0
0.72338, 1
0.72340, 0
0.72341, 1
0.72342, 0
0.72343, 1
0.72345, 0
0.72346, 1
0.72350, 0
0.72351, 1
0.72353, 0
0.72354, 1
0.72355, 0
0.72356, 1
0.72358, 0
0.72359, 1
0.72361, 0
0.72362, 1
0.72363, 0
0.72364, 1
0.72366, 0
0.72367, 1
0.72369, 0
0.72370, 1
0.72371, 0
0.72372, 1
0.72374, 0
0.72375, 1
0.72379, 0
0.72380, 1
0.72382, 0
0.72383, 1
0.72384, 0
0.72385, 1
0.72387, 0
0.72388, 1
0.72390, 0
0.72391, 1
0.72392, 0
0.72393, 1
0.72395, 0
0.72396, 1
0.72398, 0
0.72399, 1
0.72400, 0
0.72401, 1
0.72403, 0
0.72404, 1
0.72408, 0
0.72409, 1
0.72411, 0
0.72412, 1
0.72413, 0
0.72414, 1
0.72416, 0
0.72417, 1
0.72419, 0
0.72420, 1
0.72421, 0
0.72422, 1
0.72424, 0
0.72425, 1
0.72427, 0
0.72428, 1
0.72429, 0
0.72430, 1
0.72432, 0
0.72433, 1
0.72437, 0
0.72438, 1
0.72440, 0
0.72441, 1
0.72442, 0
0.72443, 1
0.72445, 0
0.72446, 1
0.72448, 0
0.72449, 1
0.72450, 0
0.72451, 1
0.72453, 0
0.72454, 1
0.72456, 0
0.72457, 1
0.72458, 0
0.72459, 1
0.72461, 0
0.72462, 1
0.72464, 0
0.72465, 1
0.72466, 0
0.72467, 1
0.72469, 0
0.72470, 1
0.72474, 0
0.72475, 1
0.72477, 0
0.72478, 1
0.72479, 0
0.72480, 1
0.72482, 0
0.72483, 1
0.72485, 0
0.72486, 1
0.72487, 0
0.72488, 1
0.72490, 0
0.72491, 1
0.72493, 0
0.72494, 1
0.72495, 0
0.72496, 1
0.72498, 0
0.72499, 1
0.72503, 0
0.72504, 1
0.72506, 0
0.72507, 1
0.72508, 0
0.72509, 1
0.72511, 0
0.72512, 1
0.72514, 0
0.72515, 1
0.72516, 0
0.72517, 1
0.72519, 0
0.72520, 1
0.72522, 0
0.72523, 1
0.72524, 0
0.72525, 1
0.72527, 0
0.72528, 1
0.72532, 0
0.72533, 1
0.72535, 0
0.72536, 1
0.72537, 0
0.72538, 1
0.72540, 0
0.72541, 1
0.72543, 0
0.72544, 1
0.72545, 0
0.72546, 1
0.72548, 0
0.72549, 1
0.72551, 0
0.72552, 1
0.72553, 0
0.72554, 1
0.72556, 0
0.72557, 1
0.72558, 0
0.72783, 1
0.72785, 0
0.72786, 1
0.72788, 0
0.72789, 1
0.72793, 0
0.72794, 1
0.72796, 0
0.72797, 1
0.72798, 0
0.72799, 1
0.72801, 0
0.72802, 1
0.72804, 0
0.72805, 1
0.72806, 0
0.72807, 1
0.72809, 0
0.72810, 1
0.72814, 0
0.72815, 1
0.72817, 0
0.72818, 1
0.72819, 0
0.72820, 1
0.72822, 0
0.72823, 1
0.72825, 0
0.72826, 1
0.72827, 0
0.72828, 1
0.72830, 0
0.72831, 1
0.72833, 0
0.72834, 1
0.72835, 0
0.72836, 1
0.72838, 0
0.72839, 1
0.72840, 0
0.82440, 1
0.82442, 0
0.82443, 1
0.82445, 0
0.82446, 1
0.82447, 0
0.82448, 1
0.82450, 0
0.82451, 1
0.82455, 0
0.82456, 1
0.82458, 0
0.82459, 1
0.82460, 0
0.82461, 1
0.82463, 0
0.82464, 1
0.82466, 0
0.82467, 1
0.82468, 0
0.82469, 1
0.82471, 0
0.82472, 1
0.82476, 0
0.82477, 1
0.82479, 0
0.82480, 1
0.82484, 0
0.82485, 1
0.82487, 0
0.82488, 1
0.82489, 0
0.82490, 1
0.82492, 0
0.82493, 1
0.82495, 0
0.82496, 1
0.82497, 0
0.82498, 1
0.82500, 0
0.82501, 1
0.82505, 0
0.82506, 1
0.82508, 0
0.82509, 1
0.82513, 0
0.82514, 1
0.82516, 0
0.82517, 1
0.82518, 0
0.82519, 1
0.82521, 0
0.82522, 1
0.82524, 0
0.82525, 1
0.82526, 0
0.82527, 1
0.82529, 0
0.82530, 1
0.82534, 0
0.82535, 1
0.82537, 0
0.82538, 1
0.82542, 0
0.82543, 1
0.82545, 0
0.82546, 1
0.82547, 0
0.82548, 1
0.82550, 0
0.82551, 1
0.82553, 0
0.82554, 1
0.82555, 0
0.82556, 1
0.82558, 0
0.82559, 1
0.82563, 0
0.82564, 1
0.82566, 0
0.82567, 1
0.82571, 0
0.82572, 1
0.82574, 0
0.82575, 1
0.82576, 0
0.82577, 1
0.82579, 0
0.82580, 1
0.82582, 0
0.82583, 1
0.82584, 0
0.82585, 1
0.82587, 0
0.82588, 1
0.82592, 0
0.82593, 1
0.82595, 0
0.82596, 1
0.82600, 0
0.82601, 1
0.82603, 0
0.82604, 1
0.82605, 0
0.82606, 1
0.82608, 0
0.82609, 1
0.82611, 0
0.82612, 1
0.82613, 0
0.82614, 1
0.82616, 0
0.82617, 1
0.82621, 0
0.82622, 1
0.82624, 0
0.82625, 1
0.82629, 0
0.82630, 1
0.82632, 0
0.82633, 1
0.82634, 0
0.82635, 1
0.82637, 0
0.82638, 1
0.82640, 0
0.82641, 1
0.82642, 0
0.82643, 1
0.82645, 0
0.82646, 1
0.82650, 0
0.82651, 1
0.82653, 0
0.82654, 1
0.82658, 0
0.82659, 1
0.82661, 0
0.82662, 1
0.82663, 0
0.82664, 1
0.82666, 0
0.82667, 1
0.82669, 0
0.82670, 1
0.82671, 0
0.82672, 1
0.82674, 0
0.82675, 1
0.82677, 0
0.82678, 1
0.82679, 0
0.82680, 1
0.82682, 0
0.82683, 1
0.82687, 0
0.82688, 1
0.82690, 0
0.82691, 1
0.82692, 0
0.82693, 1
0.82695, 0
0.82696, 1
0.82698, 0
0.82699, 1
0.82700, 0
0.82701, 1
0.82703, 0
0.82704, 1
0.82706, 0
0.82707, 1
0.82708, 0
0.82709, 1
0.82711, 0
0.82712, 1
0.82716, 0
0.82717, 1
0.82719, 0
0.82720, 1
0.82721, 0
0.82722, 1
0.82724, 0
0.82725, 1
0.82727, 0
0.82728, 1
0.82729, 0
0.82730, 1
0.82732, 0
0.82733, 1
0.82735, 0
0.82736, 1
0.82737, 0
0.82738, 1
0.82740, 0
0.82741, 1
0.82742, 0
0.82743, 1
0.82745, 0
0.82746, 1
0.82748, 0
0.82749, 1
0.82750, 0
0.82751, 1
0.82753, 0
0.82754, 1
0.82756, 0
0.82757, 1
0.82758, 0
0.82759, 1
0.82761, 0
0.82762, 1
0.82764, 0
0.82765, 1
0.82766, 0
0.82767, 1
0.82769, 0
0.82770, 1
0.82774, 0
0.82775, 1
0.82777, 0
0.82778, 1
0.82779, 0
0.82780, 1
0.82782, 0
0.82783, 1
0.82785, 0
0.82786, 1
0.82787, 0
0.82788, 1
0.82790, 0
0.82791, 1
0.82793, 0
0.82794, 1
0.82795, 0
0.82796, 1
0.82798, 0
0.82799, 1
0.82803, 0
0.82804, 1
0.82806, 0
0.82807, 1
0.82811, 0
0.82812, 1
0.82814, 0
0.82815, 1
0.82816, 0
0.82817, 1
0.82819, 0
0.82820, 1
0.82822, 0
0.82823, 1
0.82824, 0
0.82825, 1
0.82827, 0
0.82828, 1
0.82832, 0
0.82833, 1
0.82835, 0
0.82836, 1
0.82837, 0
0.82838, 1
0.82840, 0
0.82841, 1
0.82843, 0
0.82844, 1
0.82845, 0
0.82846, 1
0.82848, 0
0.82849, 1
0.82851, 0
0.82852, 1
0.82853, 0
0.82854, 1
0.82856, 0
0.82857, 1
0.82859, 0
0.82860, 1
0.82861, 0
0.82862, 1
0.82864, 0
0.82865, 1
0.82869, 0
0.82870, 1
0.82872, 0
0.82873, 1
0.82874, 0
0.82875, 1
0.82877, 0
0.82878, 1
0.82880, 0
0.82881, 1
0.82882, 0
0.82883, 1
0.82885, 0
0.82886, 1
0.82888, 0
0.82889, 1
0.82890, 0
0.82891, 1
0.82893, 0
0.82894, 1
0.82895, 0
0.82896, 1
0.82898, 0
0.82899, 1
0.82901, 0
0.82902, 1
0.82903, 0
0.82904, 1
0.82906, 0
0.82907, 1
0.82909, 0
0.82910, 1
0.82911, 0
0.82912, 1
0.82914, 0
0.82915, 1
0.82917, 0
0.82918, 1
0.82919, 0
0.82920, 1
0.82922, 0
0.82923, 1
0.82927, 0
0.82928, 1
0.82930, 0
0.82931, 1
0.82932, 0
0.82933, 1
0.82935, 0
0.82936, 1
0.82938, 0
0.82939, 1
0.82940, 0
0.82941, 1
0.82943, 0
0.82944, 1
0.82946, 0
0.82947, 1
0.82948, 0
0.82949, 1
0.82951, 0
0.82952, 1
0.82956, 0
0.82957, 1
0.82959, 0
0.82960, 1
0.82961, 0
0.82962, 1
0.82964, 0
0.82965, 1
0.82967, 0
0.82968, 1
0.82969, 0
0.82970, 1
0.82972, 0
0.82973, 1
0.82975, 0
0.82976, 1
0.82977, 0
0.82978, 1
0.82980, 0
0.82981, 1
0.82983, 0
0.82984, 1
0.82985, 0
0.82986, 1
0.82988, 0
0.82989, 1
0.82993, 0
0.82994, 1
0.82996, 0
0.82997, 1
0.82998, 0
0.82999, 1
0.83001, 0
0.83002, 1
0.83004, 0
0.83005, 1
0.83006, 0
0.83007, 1
0.83009, 0
0.83010, 1
0.83012, 0
0.83013, 1
0.83014, 0
0.83015, 1
0.83017, 0
0.83018, 1
0.83019, 0
0.83020, 1
0.83022, 0
0.83023, 1
0.83025, 0
0.83026, 1
0.83027, 0
0.83028, 1
0.83030, 0
0.83031, 1
0.83033, 0
0.83034, 1
0.83035, 0
0.83036, 1
0.83038, 0
0.83039, 1
0.83041, 0
0.83042, 1
0.83043, 0
0.83044, 1
0.83046, 0
0.83047, 1
0.83051, 0
0.83052, 1
0.83054, 0
0.83055, 1
0.83059, 0
0.83060, 1
0.83062, 0
0.83063, 1
0.83064, 0
0.83065, 1
0.83067, 0
0.83068, 1
0.83070, 0
0.83071, 1
0.83072, 0
0.83073, 1
0.83075, 0
0.83076, 1
0.83080, 0
0.83081, 1
0.83083, 0
0.83084, 1
0.83085, 0
0.83086, 1
0.83088, 0
0.83089, 1
0.83091, 0
0.83092, 1
0.83093, 0
0.83094, 1
0.83096, 0
0.83097, 1
0.83099, 0
0.83100, 1
0.83101, 0
0.83102, 1
0.83104, 0
0.83105, 1
0.83107, 0
0.83108, 1
0.83109, 0
0.83110, 1
0.83112, 0
0.83113, 1
0.83117, 0
0.83118, 1
0.83120, 0
0.83121, 1
0.83122, 0
0.83123, 1
0.83125, 0
0.83126, 1
0.83128, 0
0.83129, 1
0.83130, 0
0.83131, 1
0.83133, 0
0.83134, 1
0.83136, 0
0.83137, 1
0.83138, 0
0.83139, 1
0.83141, 0
0.83142, 1
0.83146, 0
0.83147, 1
0.83149, 0
0.83150, 1
0.83151, 0
0.83152, 1
0.83154, 0
0.83155, 1
0.83157, 0
0.83158, 1
0.83159, 0
0.83160, 1
0.83162, 0
0.83163, 1
0.83165, 0
0.83166, 1
0.83167, 0
0.83168, 1
0.83170, 0
0.83171, 1
0.83175, 0
0.83176, 1
0.83178, 0
0.83179, 1
0.83180, 0
0.83181, 1
0.83183, 0
0.83184, 1
0.83186, 0
0.83187, 1
0.83188, 0
0.83189, 1
0.83191, 0
0.83192, 1
0.83194, 0
0.83195, 1
0.83196, 0
0.83197, 1
0.83199, 0
0.83200, 1
0.83204, 0
0.83205, 1
0.83207, 0
0.83208, 1
0.83209, 0
0.83210, 1
0.83212, 0
0.83213, 1
0.83215, 0
0.83216, 1
0.83217, 0
0.83218, 1
0.83220, 0
0.83221, 1
0.83223, 0
0.83224, 1
0.83225, 0
0.83226, 1
0.83228, 0
0.83229, 1
0.83231, 0
0.83232, 1
0.83233, 0
0.83234, 1
0.83236, 0
0.83237, 1
0.83241, 0
0.83242, 1
0.83244, 0
0.83245, 1
0.83246, 0
0.83247, 1
0.83249, 0
0.83250, 1
0.83252, 0
0.83253, 1
0.83254, 0
0.83255, 1
0.83257, 0
0.83258, 1
0.83260, 0
0.83261, 1
0.83262, 0
0.83263, 1
0.83265, 0
0.83266, 1
0.83270, 0
0.83271, 1
0.83273, 0
0.83274, 1
0.83275, 0
0.83276, 1
0.83278, 0
0.83279, 1
0.83281, 0
0.83282, 1
0.83283, 0
0.83284, 1
0.83286, 0
0.83287, 1
0.83289, 0
0.83290, 1
0.83291, 0
0.83292, 1
0.83294, 0
0.83295, 1
0.83299, 0
0.83300, 1
0.83302, 0
0.83303, 1
0.83307, 0
0.83308, 1
0.83310, 0
0.83311, 1
0.83312, 0
0.83313, 1
0.83315, 0
0.83316, 1
0.83318, 0
0.83319, 1
0.83320, 0
0.83321, 1
0.83323, 0
0.83324, 1
0.83328, 0
0.83329, 1
0.83331, 0
0.83332, 1
0.83336, 0
0.83337, 1
0.83339, 0
0.83340, 1
0.83341, 0
0.83566, 1
0.83568, 0
0.83569, 1
0.83571, 0
0.83572, 1
0.83573, 0
0.83574, 1
0.83576, 0
0.83577, 1
0.83581, 0
0.83582, 1
0.83584, 0
0.83585, 1
0.83586, 0
0.83587, 1
0.83589, 0
0.83590, 1
0.83592, 0
0.83593, 1
0.83594, 0
0.83595, 1
0.83597, 0
0.83598, 1
0.83600, 0
0.83601, 1
0.83602, 0
0.83603, 1
0.83605, 0
0.83606, 1
0.83610, 0
0.83611, 1
0.83613, 0
0.83614, 1
0.83615, 0
0.83616, 1
0.83618, 0
0.83619, 1
0.83621, 0
0.83622, 1
0.83623, 0
0.93224, 1
0.93228, 0
0.93229, 1
0.93231, 0
0.93232, 1
0.93233, 0
0.93234, 1
0.93236, 0
0.93237, 1
0.93239, 0
0.93240, 1
0.93241, 0
0.93242, 1
0.93244, 0
0.93245, 1
0.93249, 0
0.93250, 1
0.93252, 0
0.93253, 1
0.93254, 0
0.93255, 1
0.93257, 0
0.93258, 1
0.93260, 0
0.93261, 1
0.93262, 0
0.93263, 1
0.93265, 0
0.93266, 1
0.93268, 0
0.93269, 1
0.93270, 0
0.93271, 1
0.93273, 0
0.93274, 1
0.93278, 0
